id,Name,Meaning,Subject
,enfigure,,English
,enfilade,,English
,enfiladed,,English
,enfilades,,English
,enfilading,,English
,enfile,,English
,enfiled,,English
,enfin,,English
,enfire,,English
,enfirm,,English
,enflagellate,,English
,enflagellation,,English
,enflame,,English
,enflamed,,English
,enflames,,English
,enflaming,,English
,enflesh,,English
,enfleurage,,English
,enflower,,English
,enflowered,,English
,enflowering,,English
,enfoeffment,,English
,enfoil,,English
,enfold,,English
,enfolded,,English
,enfolden,,English
,enfolder,,English
,enfolders,,English
,enfolding,,English
,enfoldings,,English
,enfoldment,,English
,enfolds,,English
,enfollow,,English
,enfonce,,English
,enfonced,,English
,enfoncee,,English
,enforce,,English
,enforceability,,English
,enforceable,,English
,enforced,,English
,enforcedly,,English
,enforcement,,English
,enforcements,,English
,enforcer,,English
,enforcers,,English
,enforces,,English
,enforcibility,,English
,enforcible,,English
,enforcing,,English
,enforcingly,,English
,enforcive,,English
,enforcively,,English
,enforest,,English
,enfork,,English
,enform,,English
,enfort,,English
,enforth,,English
,enfortune,,English
,enfoul,,English
,enfoulder,,English
,enfrai,,English
,enframe,,English
,enframed,,English
,enframement,,English
,enframes,,English
,enframing,,English
,enfranch,,English
,enfranchisable,,English
,enfranchise,,English
,enfranchised,,English
,enfranchisement,,English
,enfranchisements,,English
,enfranchiser,,English
,enfranchises,,English
,enfranchising,,English
,enfree,,English
,enfrenzy,,English
,enfroward,,English
,enfuddle,,English
,enfume,,English
,enfurrow,,English
,Eng,,English
,Eng.,,English
,Engadine,,English
,engage,,English
,engaged,,English
,engagedly,,English
,engagedness,,English
,engagee,,English
,engagement,,English
,engagements,,English
,engagement's,,English
,engager,,English
,engagers,,English
,engages,,English
,engaging,,English
,engagingly,,English
,engagingness,,English
,engallant,,English
,engaol,,English
,engarb,,English
,engarble,,English
,engarde,,English
,engarland,,English
,engarment,,English
,engarrison,,English
,engastrimyth,,English
,engastrimythic,,English
,engaud,,English
,engaze,,English
,Engdahl,,English
,Engeddi,,English
,Engedi,,English
,Engedus,,English
,Engel,,English
,Engelbert,,English
,Engelberta,,English
,Engelhard,,English
,Engelhart,,English
,engelmann,,English
,engelmanni,,English
,Engelmannia,,English
,Engels,,English
,engem,,English
,Engen,,English
,engender,,English
,engendered,,English
,engenderer,,English
,engendering,,English
,engenderment,,English
,engenders,,English
,engendrure,,English
,engendure,,English
,Engenia,,English
,engerminate,,English
,enghle,,English
,enghosted,,English
,Engiish,,English
,engild,,English
,engilded,,English
,engilding,,English
,engilds,,English
,engin,,English
,engin.,,English
,engine,,English
,engined,,English
,engine-driven,,English
,engineer,,English
,engineered,,English
,engineery,,English
,engineering,,English
,engineeringly,,English
,engineerings,,English
,engineers,,English
,engineer's,,English
,engineership,,English
,enginehouse,,English
,engineless,,English
,enginelike,,English
,engineman,,English
,enginemen,,English
,enginery,,English
,engineries,,English
,engines,,English
,engine's,,English
,engine-sized,,English
,engine-sizer,,English
,engine-turned,,English
,engine-turner,,English
,engining,,English
,enginous,,English
,engird,,English
,engirded,,English
,engirding,,English
,engirdle,,English
,engirdled,,English
,engirdles,,English
,engirdling,,English
,engirds,,English
,engirt,,English
,engiscope,,English
,engyscope,,English
,engysseismology,,English
,Engystomatidae,,English
,engjateigur,,English
,engl,,English
,englacial,,English
,englacially,,English
,englad,,English
,engladden,,English
,England,,English
,Englander,,English
,englanders,,English
,englante,,English
,Engle,,English
,Englebert,,English
,engleim,,English
,Engleman,,English
,Engler,,English
,Englerophoenix,,English
,Englewood,,English
,Englify,,English
,Englifier,,English
,englyn,,English
,englyns,,English
,Englis,,English
,English,,English
,Englishable,,English
,English-born,,English
,English-bred,,English
,English-built,,English
,englished,,English
,Englisher,,English
,englishes,,English
,English-hearted,,English
,Englishhood,,English
,englishing,,English
,Englishism,,English
,Englishize,,English
,Englishly,,English
,English-made,,English
,Englishman,,English
,English-manned,,English
,Englishmen,,English
,English-minded,,English
,Englishness,,English
,Englishry,,English
,English-rigged,,English
,English-setter,,English
,English-speaking,,English
,Englishtown,,English
,Englishwoman,,English
,Englishwomen,,English
,englobe,,English
,englobed,,English
,englobement,,English
,englobing,,English
,engloom,,English
,englory,,English
,englue,,English
,englut,,English
,englute,,English
,engluts,,English
,englutted,,English
,englutting,,English
,engnessang,,English
,engobe,,English
,engold,,English
,engolden,,English
,engore,,English
,engorge,,English
,engorged,,English
,engorgement,,English
,engorges,,English
,engorging,,English
,engoue,,English
,engouee,,English
,engouement,,English
,engouled,,English
,engoument,,English
,engr,,English
,engr.,,English
,engrace,,English
,engraced,,English
,Engracia,,English
,engracing,,English
,engraff,,English
,engraffed,,English
,engraffing,,English
,engraft,,English
,engraftation,,English
,engrafted,,English
,engrafter,,English
,engrafting,,English
,engraftment,,English
,engrafts,,English
,engrail,,English
,engrailed,,English
,engrailing,,English
,engrailment,,English
,engrails,,English
,engrain,,English
,engrained,,English
,engrainedly,,English
,engrainer,,English
,engraining,,English
,engrains,,English
,engram,,English
,engramma,,English
,engrammatic,,English
,engramme,,English
,engrammes,,English
,engrammic,,English
,engrams,,English
,engrandize,,English
,engrandizement,,English
,engraphy,,English
,engraphia,,English
,engraphic,,English
,engraphically,,English
,engrapple,,English
,engrasp,,English
,Engraulidae,,English
,Engraulis,,English
,engrave,,English
,engraved,,English
,engravement,,English
,engraven,,English
,engraver,,English
,engravers,,English
,engraves,,English
,engraving,,English
,engravings,,English
,engreaten,,English
,engreen,,English
,engrege,,English
,engregge,,English
,engrid,,English
,engrieve,,English
,engroove,,English
,engross,,English
,engrossed,,English
,engrossedly,,English
,engrosser,,English
,engrossers,,English
,engrosses,,English
,engrossing,,English
,engrossingly,,English
,engrossingness,,English
,engrossment,,English
,engs,,English
,enguard,,English
,Engud,,English
,engulf,,English
,engulfed,,English
,engulfing,,English
,engulfment,,English
,engulfs,,English
,Engvall,,English
,enhaemospore,,English
,enhallow,,English
,enhalo,,English
,enhaloed,,English
,enhaloes,,English
,enhaloing,,English
,enhalos,,English
,enhamper,,English
,enhance,,English
,enhanced,,English
,enhancement,,English
,enhancements,,English
,enhancement's,,English
,enhancer,,English
,enhancers,,English
,enhances,,English
,enhancing,,English
,enhancive,,English
,enhappy,,English
,enharbor,,English
,enharbour,,English
,enharden,,English
,enhardy,,English
,enharmonic,,English
,enharmonical,,English
,enharmonically,,English
,enhat,,English
,enhaulse,,English
,enhaunt,,English
,enhazard,,English
,enhearse,,English
,enheart,,English
,enhearten,,English
,enheaven,,English
,enhedge,,English
,enhelm,,English
,enhemospore,,English
,enherit,,English
,enheritage,,English
,enheritance,,English
,Enhydra,,English
,Enhydrinae,,English
,Enhydris,,English
,enhydrite,,English
,enhydritic,,English
,enhydros,,English
,enhydrous,,English
,enhypostasia,,English
,enhypostasis,,English
,enhypostatic,,English
,enhypostatize,,English
,enhorror,,English
,enhort,,English
,enhuile,,English
,enhunger,,English
,enhungered,,English
,enhusk,,English
,ENIAC,,English
,Enyalius,,English
,Enicuridae,,English
,Enid,,English
,Enyedy,,English
,Enyeus,,English
,Enif,,English
,enigma,,English
,enigmas,,English
,enigmata,,English
,enigmatic,,English
,enigmatical,,English
,enigmatically,,English
,enigmaticalness,,English
,enigmatist,,English
,enigmatization,,English
,enigmatize,,English
,enigmatized,,English
,enigmatizing,,English
,enigmato-,,English
,enigmatographer,,English
,enigmatography,,English
,enigmatology,,English
,enigua,,English
,Enyo,,English
,Eniopeus,,English
,enisle,,English
,enisled,,English
,enisles,,English
,enisling,,English
,Eniwetok,,English
,enjail,,English
,enjamb,,English
,enjambed,,English
,enjambement,,English
,enjambements,,English
,enjambment,,English
,enjambments,,English
,enjelly,,English
,enjeopard,,English
,enjeopardy,,English
,enjewel,,English
,enjoy,,English
,enjoyable,,English
,enjoyableness,,English
,enjoyably,,English
,enjoyed,,English
,enjoyer,,English
,enjoyers,,English
,enjoying,,English
,enjoyingly,,English
,enjoyment,,English
,enjoyments,,English
,enjoin,,English
,enjoinder,,English
,enjoinders,,English
,enjoined,,English
,enjoiner,,English
,enjoiners,,English
,enjoining,,English
,enjoinment,,English
,enjoins,,English
,enjoys,,English
,Enka,,English
,enkennel,,English
,enkerchief,,English
,enkernel,,English
,Enki,,English
,Enkidu,,English
,Enkimdu,,English
,enkindle,,English
,enkindled,,English
,enkindler,,English
,enkindles,,English
,enkindling,,English
,enkolpia,,English
,enkolpion,,English
,enkraal,,English
,enl,,English
,enl.,,English
,enlace,,English
,enlaced,,English
,enlacement,,English
,enlaces,,English
,enlacing,,English
,enlay,,English
,enlard,,English
,enlarge,,English
,enlargeable,,English
,enlargeableness,,English
,enlarged,,English
,enlargedly,,English
,enlargedness,,English
,enlargement,,English
,enlargements,,English
,enlargement's,,English
,enlarger,,English
,enlargers,,English
,enlarges,,English
,enlarging,,English
,enlargingly,,English
,enlaurel,,English
,enleaf,,English
,enleague,,English
,enleagued,,English
,enleen,,English
,enlength,,English
,enlevement,,English
,enlief,,English
,enlife,,English
,enlight,,English
,enlighten,,English
,enlightened,,English
,enlightenedly,,English
,enlightenedness,,English
,enlightener,,English
,enlighteners,,English
,enlightening,,English
,enlighteningly,,English
,Enlightenment,,English
,enlightenments,,English
,enlightens,,English
,Enlil,,English
,En-lil,,English
,enlimn,,English
,enlink,,English
,enlinked,,English
,enlinking,,English
,enlinkment,,English
,enlist,,English
,enlisted,,English
,enlistee,,English
,enlistees,,English
,enlister,,English
,enlisters,,English
,enlisting,,English
,enlistment,,English
,enlistments,,English
,enlists,,English
,enlive,,English
,enliven,,English
,enlivened,,English
,enlivener,,English
,enlivening,,English
,enliveningly,,English
,enlivenment,,English
,enlivenments,,English
,enlivens,,English
,enlock,,English
,enlodge,,English
,enlodgement,,English
,Enloe,,English
,enlumine,,English
,enlure,,English
,enlute,,English
,enmagazine,,English
,enmanche,,English
,enmarble,,English
,enmarbled,,English
,enmarbling,,English
,enmask,,English
,enmass,,English
,enmesh,,English
,enmeshed,,English
,enmeshes,,English
,enmeshing,,English
,enmeshment,,English
,enmeshments,,English
,enmew,,English
,enmist,,English
,enmity,,English
,enmities,,English
,enmoss,,English
,enmove,,English
,enmuffle,,English
,ennage,,English
,enneacontahedral,,English
,enneacontahedron,,English
,ennead,,English
,enneadianome,,English
,enneadic,,English
,enneads,,English
,enneaeteric,,English
,ennea-eteric,,English
,enneagynous,,English
,enneagon,,English
,enneagonal,,English
,enneagons,,English
,enneahedra,,English
,enneahedral,,English
,enneahedria,,English
,enneahedron,,English
,enneahedrons,,English
,enneandrian,,English
,enneandrous,,English
,enneapetalous,,English
,enneaphyllous,,English
,enneasemic,,English
,enneasepalous,,English
,enneasyllabic,,English
,enneaspermous,,English
,enneastylar,,English
,enneastyle,,English
,enneastylos,,English
,enneateric,,English
,enneatic,,English
,enneatical,,English
,ennedra,,English
,ennerve,,English
,ennew,,English
,ennia,,English
,Ennice,,English
,enniche,,English
,Enning,,English
,Ennis,,English
,Enniskillen,,English
,Ennius,,English
,ennoble,,English
,ennobled,,English
,ennoblement,,English
,ennoblements,,English
,ennobler,,English
,ennoblers,,English
,ennobles,,English
,ennobling,,English
,ennoblingly,,English
,ennoblment,,English
,ennoy,,English
,ennoic,,English
,ennomic,,English
,Ennomus,,English
,Ennosigaeus,,English
,ennui,,English
,ennuyant,,English
,ennuyante,,English
,ennuye,,English
,ennuied,,English
,ennuyee,,English
,ennuying,,English
,ennuis,,English
,Eno,,English
,Enoch,,English
,Enochic,,English
,Enochs,,English
,enocyte,,English
,enodal,,English
,enodally,,English
,enodate,,English
,enodation,,English
,enode,,English
,enoil,,English
,enoint,,English
,enol,,English
,Enola,,English
,enolase,,English
,enolases,,English
,enolate,,English
,enolic,,English
,enolizable,,English
,enolization,,English
,enolize,,English
,enolized,,English
,enolizing,,English
,enology,,English
,enological,,English
,enologies,,English
,enologist,,English
,enols,,English
,enomania,,English
,enomaniac,,English
,enomotarch,,English
,enomoty,,English
,Enon,,English
,Enone,,English
,enophthalmos,,English
